Title: Minimum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
5724	Hatiya (11814)	2020	12	15.25
5725	Hatiya (11814)	2021	1	14.18
5726	Hatiya (11814)	2021	2	15.68
5727	Hatiya (11814)	2021	3	21.62
5728	Hatiya (11814)	2021	4	24.09
5729	Hatiya (11814)	2021	5	25.23
5730	Hatiya (11814)	2021	6	25.23
5731	Hatiya (11814)	2021	7	25.87
5732	Hatiya (11814)	2021	8	25.98
5733	Hatiya (11814)	2021	9	26.05
5734	Hatiya (11814)	2021	10	25.31
5735	Hatiya (11814)	2021	11	19.85
5736	Hatiya (11814)	2021	12	16.32
5737	Hatiya (11814)	2022	1	14.74
5738	Hatiya (11814)	2022	2	13.91
5739	Hatiya (11814)	2022	3	19.89
5740	Hatiya (11814)	2022	4	25.36
5741	Hatiya (11814)	2022	5	25.52
5742	Hatiya (11814)	2022	6	25.92
5743	Hatiya (11814)	2022	7	26.20
5744	Hatiya (11814)	2022	8	25.89
5745	Hatiya (11814)	2022	9	25.83
5746	Hatiya (11814)	2022	10	24.20
5747	Hatiya (11814)	2022	11	19.99
5748	Hatiya (11814)	2022	12	16.04
5749	Sitakunda (11912)	2000	1	12.32
5750	Sitakunda (11912)	2000	2	14.17
5751	Sitakunda (11912)	2000	3	19.56
5752	Sitakunda (11912)	2000	4	23.11
5753	Sitakunda (11912)	2000	5	23.85
5754	Sitakunda (11912)	2000	6	25.20
5755	Sitakunda (11912)	2000	7	25.18
5756	Sitakunda (11912)	2000	8	24.90
5757	Sitakunda (11912)	2000	9	24.85
5758	Sitakunda (11912)	2000	10	23.93
5759	Sitakunda (11912)	2000	11	18.30
5760	Sitakunda (11912)	2000	12	12.79
5761	Sitakunda (11912)	2001	1	10.10
5762	Sitakunda (11912)	2001	2	14.58
5763	Sitakunda (11912)	2001	3	18.46
5764	Sitakunda (11912)	2001	4	23.57
5765	Sitakunda (11912)	2001	5	24.02
5766	Sitakunda (11912)	2001	6	25.03
5767	Sitakunda (11912)	2001	7	25.22
5768	Sitakunda (11912)	2001	8	25.43
5769	Sitakunda (11912)	2001	9	24.97
5770	Sitakunda (11912)	2001	10	24.09
5771	Sitakunda (11912)	2001	11	20.14
5772	Sitakunda (11912)	2001	12	13.04
5773	Sitakunda (11912)	2002	1	13.10
5774	Sitakunda (11912)	2002	2	13.70
5775	Sitakunda (11912)	2002	3	18.14
5776	Sitakunda (11912)	2002	4	22.32
5777	Sitakunda (11912)	2002	5	23.49
5778	Sitakunda (11912)	2002	6	25.22
5779	Sitakunda (11912)	2002	7	25.49
5780	Sitakunda (11912)	2002	8	25.33
5781	Sitakunda (11912)	2002	9	25.24
5782	Sitakunda (11912)	2002	10	22.91
5783	Sitakunda (11912)	2002	11	19.74
5784	Sitakunda (11912)	2002	12	14.16
5785	Sitakunda (11912)	2003	1	10.90
5786	Sitakunda (11912)	2003	2	15.23
5787	Sitakunda (11912)	2003	3	17.77
5788	Sitakunda (11912)	2003	4	23.85
5789	Sitakunda (11912)	2003	5	25.09
5790	Sitakunda (11912)	2003	6	24.99
5791	Sitakunda (11912)	2003	7	25.78
5792	Sitakunda (11912)	2003	8	25.61
5793	Sitakunda (11912)	2003	9	25.32
5794	Sitakunda (11912)	2003	10	24.53
5795	Sitakunda (11912)	2003	11	17.15
5796	Sitakunda (11912)	2003	12	14.28
5797	Sitakunda (11912)	2004	1	12.97
5798	Sitakunda (11912)	2004	2	14.12
5799	Sitakunda (11912)	2004	3	21.02
5800	Sitakunda (11912)	2004	4	23.27
5801	Sitakunda (11912)	2004	5	25.30
5802	Sitakunda (11912)	2004	6	25.11
5803	Sitakunda (11912)	2004	7	25.41
5804	Sitakunda (11912)	2004	8	25.54
5805	Sitakunda (11912)	2004	9	24.88
5806	Sitakunda (11912)	2004	10	23.02
5807	Sitakunda (11912)	2004	11	16.88
5808	Sitakunda (11912)	2004	12	14.35
5809	Sitakunda (11912)	2005	1	12.25
5810	Sitakunda (11912)	2005	2	16.71
5811	Sitakunda (11912)	2005	3	21.45
5812	Sitakunda (11912)	2005	4	23.56
5813	Sitakunda (11912)	2005	5	24.16
5814	Sitakunda (11912)	2005	6	26.46
5815	Sitakunda (11912)	2005	7	25.48
5816	Sitakunda (11912)	2005	8	25.34
5817	Sitakunda (11912)	2005	9	25.15
5818	Sitakunda (11912)	2005	10	24.27
5819	Sitakunda (11912)	2005	11	17.69
5820	Sitakunda (11912)	2005	12	14.81
5821	Sitakunda (11912)	2006	1	11.82
5822	Sitakunda (11912)	2006	2	17.15
5823	Sitakunda (11912)	2006	3	19.41
5824	Sitakunda (11912)	2006	4	23.94
5825	Sitakunda (11912)	2006	5	24.48
5826	Sitakunda (11912)	2006	6	25.69
5827	Sitakunda (11912)	2006	7	25.79
5828	Sitakunda (11912)	2006	8	25.57
5829	Sitakunda (11912)	2006	9	25.02
5830	Sitakunda (11912)	2006	10	24.16
5831	Sitakunda (11912)	2006	11	18.79
5832	Sitakunda (11912)	2006	12	13.46
5833	Sitakunda (11912)	2007	1	10.95
5834	Sitakunda (11912)	2007	2	15.70
5835	Sitakunda (11912)	2007	3	17.19
5836	Sitakunda (11912)	2007	4	22.99
5837	Sitakunda (11912)	2007	5	25.17
5838	Sitakunda (11912)	2007	6	25.19
5839	Sitakunda (11912)	2007	7	25.32
5840	Sitakunda (11912)	2007	8	25.42
5841	Sitakunda (11912)	2007	9	25.37
5842	Sitakunda (11912)	2007	10	23.25
5843	Sitakunda (11912)	2007	11	20.00
5844	Sitakunda (11912)	2007	12	13.70
5845	Sitakunda (11912)	2008	1	12.36
5846	Sitakunda (11912)	2008	2	13.14
5847	Sitakunda (11912)	2008	3	20.32
5848	Sitakunda (11912)	2008	4	22.61
5849	Sitakunda (11912)	2008	5	24.58
5850	Sitakunda (11912)	2008	6	25.52
5851	Sitakunda (11912)	2008	7	25.11
5852	Sitakunda (11912)	2008	8	25.26
5853	Sitakunda (11912)	2008	9	25.13
5854	Sitakunda (11912)	2008	10	23.39
5855	Sitakunda (11912)	2008	11	17.38
5856	Sitakunda (11912)	2008	12	14.89
5857	Sitakunda (11912)	2009	1	12.20
5858	Sitakunda (11912)	2009	2	15.58
5859	Sitakunda (11912)	2009	3	20.27
5860	Sitakunda (11912)	2009	4	25.30
5861	Sitakunda (11912)	2009	5	25.61
5862	Sitakunda (11912)	2009	6	26.21
5863	Sitakunda (11912)	2009	7	25.79
5864	Sitakunda (11912)	2009	8	25.65
5865	Sitakunda (11912)	2009	9	25.30
5866	Sitakunda (11912)	2009	10	22.63
5867	Sitakunda (11912)	2009	11	18.72
5868	Sitakunda (11912)	2009	12	12.66
5869	Sitakunda (11912)	2010	1	10.80
5870	Sitakunda (11912)	2010	2	13.76
5871	Sitakunda (11912)	2010	3	21.52
5872	Sitakunda (11912)	2010	4	25.65
5873	Sitakunda (11912)	2010	5	25.01
5874	Sitakunda (11912)	2010	6	25.41
5875	Sitakunda (11912)	2010	7	25.92
5876	Sitakunda (11912)	2010	8	25.58
5877	Sitakunda (11912)	2010	9	25.37
5878	Sitakunda (11912)	2010	10	24.41
5879	Sitakunda (11912)	2010	11	19.58
5880	Sitakunda (11912)	2010	12	13.60
5881	Sitakunda (11912)	2011	1	10.50
5882	Sitakunda (11912)	2011	2	14.01
5883	Sitakunda (11912)	2011	3	18.59
5884	Sitakunda (11912)	2011	4	22.40
5885	Sitakunda (11912)	2011	5	24.38
5886	Sitakunda (11912)	2011	6	25.72
