Title: Maximum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
629	Rajshahi (10320)	2006	5	34.98
630	Rajshahi (10320)	2006	6	34.10
631	Rajshahi (10320)	2006	7	33.19
632	Rajshahi (10320)	2006	8	33.30
633	Rajshahi (10320)	2006	9	32.93
634	Rajshahi (10320)	2006	10	32.56
635	Rajshahi (10320)	2006	11	28.74
636	Rajshahi (10320)	2006	12	26.27
637	Rajshahi (10320)	2007	1	24.48
638	Rajshahi (10320)	2007	2	26.37
639	Rajshahi (10320)	2007	3	31.11
640	Rajshahi (10320)	2007	4	35.45
641	Rajshahi (10320)	2007	5	36.15
642	Rajshahi (10320)	2007	6	33.77
643	Rajshahi (10320)	2007	7	32.45
644	Rajshahi (10320)	2007	8	33.37
645	Rajshahi (10320)	2007	9	32.85
646	Rajshahi (10320)	2007	10	31.90
647	Rajshahi (10320)	2007	11	29.75
648	Rajshahi (10320)	2007	12	25.42
649	Rajshahi (10320)	2008	1	23.74
650	Rajshahi (10320)	2008	2	25.73
651	Rajshahi (10320)	2008	3	33.03
652	Rajshahi (10320)	2008	4	36.34
653	Rajshahi (10320)	2008	5	35.55
654	Rajshahi (10320)	2008	6	32.71
655	Rajshahi (10320)	2008	7	31.92
656	Rajshahi (10320)	2008	8	32.90
657	Rajshahi (10320)	2008	9	33.24
658	Rajshahi (10320)	2008	10	31.79
659	Rajshahi (10320)	2008	11	29.59
660	Rajshahi (10320)	2008	12	25.01
661	Rajshahi (10320)	2009	1	24.49
662	Rajshahi (10320)	2009	2	29.45
663	Rajshahi (10320)	2009	3	33.43
664	Rajshahi (10320)	2009	4	37.44
665	Rajshahi (10320)	2009	5	34.89
666	Rajshahi (10320)	2009	6	36.74
667	Rajshahi (10320)	2009	7	33.47
668	Rajshahi (10320)	2009	8	32.89
669	Rajshahi (10320)	2009	9	33.60
670	Rajshahi (10320)	2009	10	31.93
671	Rajshahi (10320)	2009	11	29.67
672	Rajshahi (10320)	2009	12	25.37
673	Rajshahi (10320)	2010	1	22.38
674	Rajshahi (10320)	2010	2	28.77
675	Rajshahi (10320)	2010	3	35.90
676	Rajshahi (10320)	2010	4	38.33
677	Rajshahi (10320)	2010	5	35.90
678	Rajshahi (10320)	2010	6	35.02
679	Rajshahi (10320)	2010	7	34.03
680	Rajshahi (10320)	2010	8	34.03
681	Rajshahi (10320)	2010	9	33.25
682	Rajshahi (10320)	2010	10	31.95
683	Rajshahi (10320)	2010	11	29.84
684	Rajshahi (10320)	2010	12	25.10
685	Rajshahi (10320)	2011	1	22.64
686	Rajshahi (10320)	2011	2	28.26
687	Rajshahi (10320)	2011	3	33.66
688	Rajshahi (10320)	2011	4	34.78
689	Rajshahi (10320)	2011	5	34.55
690	Rajshahi (10320)	2011	6	34.14
691	Rajshahi (10320)	2011	7	33.55
692	Rajshahi (10320)	2011	8	32.20
693	Rajshahi (10320)	2011	9	32.82
694	Rajshahi (10320)	2011	10	32.87
695	Rajshahi (10320)	2011	11	29.14
696	Rajshahi (10320)	2011	12	24.20
697	Rajshahi (10320)	2012	1	23.42
698	Rajshahi (10320)	2012	2	28.40
699	Rajshahi (10320)	2012	3	33.94
700	Rajshahi (10320)	2012	4	35.47
701	Rajshahi (10320)	2012	5	38.34
702	Rajshahi (10320)	2012	6	36.22
703	Rajshahi (10320)	2012	7	33.37
704	Rajshahi (10320)	2012	8	34.23
705	Rajshahi (10320)	2012	9	33.53
706	Rajshahi (10320)	2012	10	32.37
707	Rajshahi (10320)	2012	11	28.16
708	Rajshahi (10320)	2012	12	23.06
709	Rajshahi (10320)	2013	1	23.39
710	Rajshahi (10320)	2013	2	27.89
711	Rajshahi (10320)	2013	3	33.95
712	Rajshahi (10320)	2013	4	36.42
713	Rajshahi (10320)	2013	5	33.87
714	Rajshahi (10320)	2013	6	35.15
715	Rajshahi (10320)	2013	7	34.31
716	Rajshahi (10320)	2013	8	33.44
717	Rajshahi (10320)	2013	9	34.39
718	Rajshahi (10320)	2013	10	31.38
719	Rajshahi (10320)	2013	11	29.57
720	Rajshahi (10320)	2013	12	25.54
721	Rajshahi (10320)	2014	1	22.96
722	Rajshahi (10320)	2014	2	25.99
723	Rajshahi (10320)	2014	3	32.53
724	Rajshahi (10320)	2014	4	37.96
725	Rajshahi (10320)	2014	5	37.11
726	Rajshahi (10320)	2014	6	34.89
727	Rajshahi (10320)	2014	7	33.97
728	Rajshahi (10320)	2014	8	33.82
729	Rajshahi (10320)	2014	9	34.08
730	Rajshahi (10320)	2014	10	32.51
731	Rajshahi (10320)	2014	11	30.15
732	Rajshahi (10320)	2014	12	24.57
733	Rajshahi (10320)	2015	1	23.72
734	Rajshahi (10320)	2015	2	28.51
735	Rajshahi (10320)	2015	3	33.04
736	Rajshahi (10320)	2015	4	33.89
737	Rajshahi (10320)	2015	5	36.00
738	Rajshahi (10320)	2015	6	34.55
739	Rajshahi (10320)	2015	7	33.48
740	Rajshahi (10320)	2015	8	33.83
741	Rajshahi (10320)	2015	9	34.34
742	Rajshahi (10320)	2015	10	32.93
743	Rajshahi (10320)	2015	11	30.54
744	Rajshahi (10320)	2015	12	25.33
745	Rajshahi (10320)	2016	1	24.13
746	Rajshahi (10320)	2016	2	29.44
747	Rajshahi (10320)	2016	3	34.07
748	Rajshahi (10320)	2016	4	37.72
749	Rajshahi (10320)	2016	5	34.72
750	Rajshahi (10320)	2016	6	35.35
751	Rajshahi (10320)	2016	7	33.39
752	Rajshahi (10320)	2016	8	34.18
753	Rajshahi (10320)	2016	9	34.04
754	Rajshahi (10320)	2016	10	33.04
755	Rajshahi (10320)	2016	11	29.98
756	Rajshahi (10320)	2016	12	26.15
757	Rajshahi (10320)	2017	1	25.22
758	Rajshahi (10320)	2017	2	28.73
759	Rajshahi (10320)	2017	3	31.31
760	Rajshahi (10320)	2017	4	35.23
761	Rajshahi (10320)	2017	5	35.30
762	Rajshahi (10320)	2017	6	35.25
763	Rajshahi (10320)	2017	7	32.65
764	Rajshahi (10320)	2017	8	34.14
765	Rajshahi (10320)	2017	9	33.93
766	Rajshahi (10320)	2017	10	31.81
767	Rajshahi (10320)	2017	11	29.36
768	Rajshahi (10320)	2017	12	26.18
769	Rajshahi (10320)	2018	1	22.55
770	Rajshahi (10320)	2018	2	28.90
771	Rajshahi (10320)	2018	3	34.12
772	Rajshahi (10320)	2018	4	34.06
773	Rajshahi (10320)	2018	5	33.45
774	Rajshahi (10320)	2018	6	35.67
775	Rajshahi (10320)	2018	7	33.93
776	Rajshahi (10320)	2018	8	34.65
777	Rajshahi (10320)	2018	9	34.32
778	Rajshahi (10320)	2018	10	32.11
779	Rajshahi (10320)	2018	11	30.01
780	Rajshahi (10320)	2018	12	25.26
781	Rajshahi (10320)	2019	1	25.46
782	Rajshahi (10320)	2019	2	27.62
783	Rajshahi (10320)	2019	3	32.08
784	Rajshahi (10320)	2019	4	34.53
785	Rajshahi (10320)	2019	5	36.14
786	Rajshahi (10320)	2019	6	35.81
787	Rajshahi (10320)	2019	7	34.50
788	Rajshahi (10320)	2019	8	34.52
789	Rajshahi (10320)	2019	9	33.45
790	Rajshahi (10320)	2019	10	31.39
791	Rajshahi (10320)	2019	11	29.99
792	Rajshahi (10320)	2019	12	24.42
793	Rajshahi (10320)	2020	1	23.33
794	Rajshahi (10320)	2020	2	26.72
795	Rajshahi (10320)	2020	3	31.61
796	Rajshahi (10320)	2020	4	34.53
797	Rajshahi (10320)	2020	5	33.80
798	Rajshahi (10320)	2020	6	34.73
799	Rajshahi (10320)	2020	7	33.87
800	Rajshahi (10320)	2020	8	34.48
801	Rajshahi (10320)	2020	9	34.09
802	Rajshahi (10320)	2020	10	33.63
803	Rajshahi (10320)	2020	11	30.23
804	Rajshahi (10320)	2020	12	25.17
805	Rajshahi (10320)	2021	1	23.77
806	Rajshahi (10320)	2021	2	29.09
807	Rajshahi (10320)	2021	3	34.56
808	Rajshahi (10320)	2021	4	37.50
809	Rajshahi (10320)	2021	5	34.65
810	Rajshahi (10320)	2021	6	34.13
811	Rajshahi (10320)	2021	7	34.16
812	Rajshahi (10320)	2021	8	34.17
813	Rajshahi (10320)	2021	9	34.15
814	Rajshahi (10320)	2021	10	33.20
815	Rajshahi (10320)	2021	11	29.43
816	Rajshahi (10320)	2021	12	26.34
817	Rajshahi (10320)	2022	1	23.41
818	Rajshahi (10320)	2022	2	26.01
819	Rajshahi (10320)	2022	3	34.83
820	Rajshahi (10320)	2022	4	36.77
821	Rajshahi (10320)	2022	5	34.76
822	Rajshahi (10320)	2022	6	34.96
823	Rajshahi (10320)	2022	7	36.41
824	Rajshahi (10320)	2022	8	34.71
825	Rajshahi (10320)	2022	9	34.07
826	Rajshahi (10320)	2022	10	33.06
827	Rajshahi (10320)	2022	11	30.33
828	Rajshahi (10320)	2022	12	26.78
829	Bogra (10408)	2000	1	24.58
830	Bogra (10408)	2000	2	25.15
831	Bogra (10408)	2000	3	30.01
832	Bogra (10408)	2000	4	31.95
833	Bogra (10408)	2000	5	32.16
834	Bogra (10408)	2000	6	32.88
835	Bogra (10408)	2000	7	32.45
836	Bogra (10408)	2000	8	32.49
837	Bogra (10408)	2000	9	31.14
838	Bogra (10408)	2000	10	32.17
839	Bogra (10408)	2000	11	30.49
840	Bogra (10408)	2000	12	27.06
841	Bogra (10408)	2001	1	24.15
842	Bogra (10408)	2001	2	27.78
843	Bogra (10408)	2001	3	31.90
844	Bogra (10408)	2001	4	33.96
845	Bogra (10408)	2001	5	32.32
846	Bogra (10408)	2001	6	32.16
847	Bogra (10408)	2001	7	32.66
848	Bogra (10408)	2001	8	33.20
849	Bogra (10408)	2001	9	32.41
850	Bogra (10408)	2001	10	31.79
851	Bogra (10408)	2001	11	29.78
852	Bogra (10408)	2001	12	25.93
853	Bogra (10408)	2002	1	25.36
854	Bogra (10408)	2002	2	28.15
855	Bogra (10408)	2002	3	31.20
856	Bogra (10408)	2002	4	31.18
857	Bogra (10408)	2002	5	31.73
858	Bogra (10408)	2002	6	31.99
859	Bogra (10408)	2002	7	31.37
860	Bogra (10408)	2002	8	32.14
861	Bogra (10408)	2002	9	32.69
862	Bogra (10408)	2002	10	32.22
863	Bogra (10408)	2002	11	30.02
864	Bogra (10408)	2002	12	25.25
865	Bogra (10408)	2003	1	21.29
866	Bogra (10408)	2003	2	26.87
867	Bogra (10408)	2003	3	29.02
868	Bogra (10408)	2003	4	33.20
869	Bogra (10408)	2003	5	33.29
870	Bogra (10408)	2003	6	31.79
871	Bogra (10408)	2003	7	32.96
872	Bogra (10408)	2003	8	33.05
873	Bogra (10408)	2003	9	32.42
874	Bogra (10408)	2003	10	30.75
875	Bogra (10408)	2003	11	29.93
876	Bogra (10408)	2003	12	26.34
877	Bogra (10408)	2004	1	21.88
878	Bogra (10408)	2004	2	27.89
879	Bogra (10408)	2004	3	32.10
880	Bogra (10408)	2004	4	32.14
881	Bogra (10408)	2004	5	35.00
882	Bogra (10408)	2004	6	32.51
883	Bogra (10408)	2004	7	31.55
884	Bogra (10408)	2004	8	33.01
885	Bogra (10408)	2004	9	31.06
886	Bogra (10408)	2004	10	30.78
887	Bogra (10408)	2004	11	29.67
888	Bogra (10408)	2004	12	26.84
889	Bogra (10408)	2005	1	24.21
890	Bogra (10408)	2005	2	28.12
891	Bogra (10408)	2005	3	31.04
892	Bogra (10408)	2005	4	33.42
893	Bogra (10408)	2005	5	32.75
894	Bogra (10408)	2005	6	34.12
895	Bogra (10408)	2005	7	31.95
896	Bogra (10408)	2005	8	32.70
897	Bogra (10408)	2005	9	33.51
898	Bogra (10408)	2005	10	30.11
899	Bogra (10408)	2005	11	29.29
900	Bogra (10408)	2005	12	27.24
901	Bogra (10408)	2006	1	24.18
902	Bogra (10408)	2006	2	30.10
903	Bogra (10408)	2006	3	32.30
904	Bogra (10408)	2006	4	32.52
905	Bogra (10408)	2006	5	33.67
906	Bogra (10408)	2006	6	33.08
907	Bogra (10408)	2006	7	33.26
908	Bogra (10408)	2006	8	33.49
909	Bogra (10408)	2006	9	32.59
910	Bogra (10408)	2006	10	32.71
911	Bogra (10408)	2006	11	29.40
912	Bogra (10408)	2006	12	26.90
913	Bogra (10408)	2007	1	24.25
914	Bogra (10408)	2007	2	25.89
915	Bogra (10408)	2007	3	30.21
916	Bogra (10408)	2007	4	32.93
917	Bogra (10408)	2007	5	35.61
918	Bogra (10408)	2007	6	32.43
919	Bogra (10408)	2007	7	32.21
920	Bogra (10408)	2007	8	32.93
921	Bogra (10408)	2007	9	32.58
922	Bogra (10408)	2007	10	32.02
923	Bogra (10408)	2007	11	30.62
924	Bogra (10408)	2007	12	26.10
925	Bogra (10408)	2008	1	23.98
926	Bogra (10408)	2008	2	25.91
927	Bogra (10408)	2008	3	31.00
928	Bogra (10408)	2008	4	33.99
929	Bogra (10408)	2008	5	34.45
930	Bogra (10408)	2008	6	32.11
931	Bogra (10408)	2008	7	31.78
932	Bogra (10408)	2008	8	32.21
933	Bogra (10408)	2008	9	33.15
934	Bogra (10408)	2008	10	31.93
935	Bogra (10408)	2008	11	30.32
936	Bogra (10408)	2008	12	25.65
937	Bogra (10408)	2009	1	24.78
938	Bogra (10408)	2009	2	29.20
939	Bogra (10408)	2009	3	31.72
940	Bogra (10408)	2009	4	34.51
941	Bogra (10408)	2009	5	33.07
942	Bogra (10408)	2009	6	34.57
943	Bogra (10408)	2009	7	33.58
944	Bogra (10408)	2009	8	32.20
945	Bogra (10408)	2009	9	33.32
946	Bogra (10408)	2009	10	32.72
947	Bogra (10408)	2009	11	30.31
948	Bogra (10408)	2009	12	25.60
949	Bogra (10408)	2010	1	22.85
950	Bogra (10408)	2010	2	28.50
951	Bogra (10408)	2010	3	33.50
952	Bogra (10408)	2010	4	34.35
953	Bogra (10408)	2010	5	34.32
954	Bogra (10408)	2010	6	33.22
955	Bogra (10408)	2010	7	33.54
956	Bogra (10408)	2010	8	33.27
957	Bogra (10408)	2010	9	32.90
958	Bogra (10408)	2010	10	32.77
959	Bogra (10408)	2010	11	30.68
960	Bogra (10408)	2010	12	26.46
961	Bogra (10408)	2011	1	22.25
962	Bogra (10408)	2011	2	28.29
963	Bogra (10408)	2011	3	31.61
964	Bogra (10408)	2011	4	33.14
965	Bogra (10408)	2011	5	32.97
966	Bogra (10408)	2011	6	33.33
967	Bogra (10408)	2011	7	32.89
968	Bogra (10408)	2011	8	32.09
969	Bogra (10408)	2011	9	32.88
970	Bogra (10408)	2011	10	33.82
971	Bogra (10408)	2011	11	29.92
972	Bogra (10408)	2011	12	24.44
973	Bogra (10408)	2012	1	23.95
974	Bogra (10408)	2012	2	28.06
975	Bogra (10408)	2012	3	32.60
976	Bogra (10408)	2012	4	33.43
977	Bogra (10408)	2012	5	35.16
978	Bogra (10408)	2012	6	33.44
979	Bogra (10408)	2012	7	32.86
980	Bogra (10408)	2012	8	33.27
981	Bogra (10408)	2012	9	33.02
982	Bogra (10408)	2012	10	32.56
983	Bogra (10408)	2012	11	29.27
984	Bogra (10408)	2012	12	23.06
985	Bogra (10408)	2013	1	23.65
986	Bogra (10408)	2013	2	28.57
987	Bogra (10408)	2013	3	32.88
988	Bogra (10408)	2013	4	34.47
989	Bogra (10408)	2013	5	32.01
990	Bogra (10408)	2013	6	34.48
991	Bogra (10408)	2013	7	33.33
992	Bogra (10408)	2013	8	32.28
993	Bogra (10408)	2013	9	33.64
994	Bogra (10408)	2013	10	31.40
995	Bogra (10408)	2013	11	30.73
996	Bogra (10408)	2013	12	25.96
997	Bogra (10408)	2014	1	23.13
998	Bogra (10408)	2014	2	25.81
999	Bogra (10408)	2014	3	31.45
1000	Bogra (10408)	2014	4	35.51
1001	Bogra (10408)	2014	5	35.13
1002	Bogra (10408)	2014	6	33.13
1003	Bogra (10408)	2014	7	33.15
1004	Bogra (10408)	2014	8	32.84
1005	Bogra (10408)	2014	9	32.37
1006	Bogra (10408)	2014	10	32.77
1007	Bogra (10408)	2014	11	30.88
1008	Bogra (10408)	2014	12	25.03
1009	Bogra (10408)	2015	1	24.16
1010	Bogra (10408)	2015	2	27.85
1011	Bogra (10408)	2015	3	31.26
1012	Bogra (10408)	2015	4	31.89
1013	Bogra (10408)	2015	5	33.65
1014	Bogra (10408)	2015	6	33.22
1015	Bogra (10408)	2015	7	32.89
1016	Bogra (10408)	2015	8	32.56
1017	Bogra (10408)	2015	9	33.47
1018	Bogra (10408)	2015	10	33.38
1019	Bogra (10408)	2015	11	31.20
1020	Bogra (10408)	2015	12	25.71
1021	Bogra (10408)	2016	1	24.43
1022	Bogra (10408)	2016	2	29.07
1023	Bogra (10408)	2016	3	32.51
1024	Bogra (10408)	2016	4	35.57
1025	Bogra (10408)	2016	5	33.23
1026	Bogra (10408)	2016	6	33.82
1027	Bogra (10408)	2016	7	32.31
1028	Bogra (10408)	2016	8	33.74
1029	Bogra (10408)	2016	9	32.87
1030	Bogra (10408)	2016	10	33.02
1031	Bogra (10408)	2016	11	30.88
1032	Bogra (10408)	2016	12	27.65
1033	Bogra (10408)	2017	1	25.88
1034	Bogra (10408)	2017	2	28.71
1035	Bogra (10408)	2017	3	29.15
1036	Bogra (10408)	2017	4	32.05
1037	Bogra (10408)	2017	5	33.59
1038	Bogra (10408)	2017	6	33.15
1039	Bogra (10408)	2017	7	31.86
1040	Bogra (10408)	2017	8	32.92
1041	Bogra (10408)	2017	9	33.32
1042	Bogra (10408)	2017	10	31.75
1043	Bogra (10408)	2017	11	30.23
1044	Bogra (10408)	2017	12	26.80
1045	Bogra (10408)	2018	1	22.00
1046	Bogra (10408)	2018	2	28.31
1047	Bogra (10408)	2018	3	32.12
1048	Bogra (10408)	2018	4	31.81
1049	Bogra (10408)	2018	5	31.57
1050	Bogra (10408)	2018	6	33.39
1051	Bogra (10408)	2018	7	32.92
1052	Bogra (10408)	2018	8	33.31
1053	Bogra (10408)	2018	9	33.64
1054	Bogra (10408)	2018	10	31.66
1055	Bogra (10408)	2018	11	30.43
1056	Bogra (10408)	2018	12	26.45
1057	Bogra (10408)	2019	1	26.68
1058	Bogra (10408)	2019	2	27.74
1059	Bogra (10408)	2019	3	31.12
1060	Bogra (10408)	2019	4	32.51
1061	Bogra (10408)	2019	5	33.78
1062	Bogra (10408)	2019	6	33.64
1063	Bogra (10408)	2019	7	32.71
1064	Bogra (10408)	2019	8	33.90
1065	Bogra (10408)	2019	9	32.39
1066	Bogra (10408)	2019	10	31.44
1067	Bogra (10408)	2019	11	30.74
1068	Bogra (10408)	2019	12	24.84
1069	Bogra (10408)	2020	1	23.57
1070	Bogra (10408)	2020	2	26.78
1071	Bogra (10408)	2020	3	30.73
1072	Bogra (10408)	2020	4	32.24
1073	Bogra (10408)	2020	5	32.09
1074	Bogra (10408)	2020	6	33.38
1075	Bogra (10408)	2020	7	32.42
1076	Bogra (10408)	2020	8	33.65
1077	Bogra (10408)	2020	9	32.68
1078	Bogra (10408)	2020	10	33.01
1079	Bogra (10408)	2020	11	30.57
1080	Bogra (10408)	2020	12	24.87
1081	Bogra (10408)	2021	1	23.79
1082	Bogra (10408)	2021	2	29.10
1083	Bogra (10408)	2021	3	32.74
1084	Bogra (10408)	2021	4	34.96
1085	Bogra (10408)	2021	5	33.32
1086	Bogra (10408)	2021	6	32.72
1087	Bogra (10408)	2021	7	33.13
1088	Bogra (10408)	2021	8	32.99
1089	Bogra (10408)	2021	9	33.70
1090	Bogra (10408)	2021	10	33.27
1091	Bogra (10408)	2021	11	30.07
1092	Bogra (10408)	2021	12	26.75
1093	Bogra (10408)	2022	1	23.47
1094	Bogra (10408)	2022	2	25.51
1095	Bogra (10408)	2022	3	33.30
1096	Bogra (10408)	2022	4	33.45
1097	Bogra (10408)	2022	5	32.85
1098	Bogra (10408)	2022	6	32.53
1099	Bogra (10408)	2022	7	34.15
1100	Bogra (10408)	2022	8	33.82
1101	Bogra (10408)	2022	9	32.83
1102	Bogra (10408)	2022	10	32.69
1103	Bogra (10408)	2022	11	31.01
1104	Bogra (10408)	2022	12	26.73
1105	Mymensingh (10609)	2000	1	24.21
1106	Mymensingh (10609)	2000	2	25.12
1107	Mymensingh (10609)	2000	3	30.01
1108	Mymensingh (10609)	2000	4	31.10
1109	Mymensingh (10609)	2000	5	31.34
1110	Mymensingh (10609)	2000	6	31.94
1111	Mymensingh (10609)	2000	7	31.72
1112	Mymensingh (10609)	2000	8	31.64
1113	Mymensingh (10609)	2000	9	30.52
1114	Mymensingh (10609)	2000	10	31.63
1115	Mymensingh (10609)	2000	11	29.62
1116	Mymensingh (10609)	2000	12	26.72
1117	Mymensingh (10609)	2001	1	24.41
1118	Mymensingh (10609)	2001	2	27.32
1119	Mymensingh (10609)	2001	3	31.09
1120	Mymensingh (10609)	2001	4	32.56
1121	Mymensingh (10609)	2001	5	31.39
1122	Mymensingh (10609)	2001	6	31.15
1123	Mymensingh (10609)	2001	7	31.71
1124	Mymensingh (10609)	2001	8	32.66
1125	Mymensingh (10609)	2001	9	32.09
1126	Mymensingh (10609)	2001	10	31.63
1127	Mymensingh (10609)	2001	11	29.41
1128	Mymensingh (10609)	2001	12	26.49
1129	Mymensingh (10609)	2002	1	25.36
1130	Mymensingh (10609)	2002	2	27.70
1131	Mymensingh (10609)	2002	3	29.97
1132	Mymensingh (10609)	2002	4	29.90
1133	Mymensingh (10609)	2002	5	30.31
1134	Mymensingh (10609)	2002	6	30.67
1135	Mymensingh (10609)	2002	7	30.35
1136	Mymensingh (10609)	2002	8	31.45
1137	Mymensingh (10609)	2002	9	32.22
1138	Mymensingh (10609)	2002	10	31.29
1139	Mymensingh (10609)	2002	11	28.99
1140	Mymensingh (10609)	2002	12	25.33
1141	Mymensingh (10609)	2003	1	21.78
1142	Mymensingh (10609)	2003	2	26.69
1143	Mymensingh (10609)	2003	3	27.96
1144	Mymensingh (10609)	2003	4	31.63
1145	Mymensingh (10609)	2003	5	32.03
1146	Mymensingh (10609)	2003	6	30.56
1147	Mymensingh (10609)	2003	7	31.76
1148	Mymensingh (10609)	2003	8	32.26
1149	Mymensingh (10609)	2003	9	31.38
1150	Mymensingh (10609)	2003	10	30.44
1151	Mymensingh (10609)	2003	11	29.04
1152	Mymensingh (10609)	2003	12	25.87
1153	Mymensingh (10609)	2004	1	23.65
1154	Mymensingh (10609)	2004	2	27.29
1155	Mymensingh (10609)	2004	3	31.08
1156	Mymensingh (10609)	2004	4	30.00
1157	Mymensingh (10609)	2004	5	33.00
1158	Mymensingh (10609)	2004	6	31.33
1159	Mymensingh (10609)	2004	7	30.76
1160	Mymensingh (10609)	2004	8	32.00
1161	Mymensingh (10609)	2004	9	30.00
1162	Mymensingh (10609)	2004	10	30.39
1163	Mymensingh (10609)	2004	11	29.01
1164	Mymensingh (10609)	2004	12	26.23
1165	Mymensingh (10609)	2005	1	23.73
1166	Mymensingh (10609)	2005	2	27.34
1167	Mymensingh (10609)	2005	3	29.62
1168	Mymensingh (10609)	2005	4	31.60
1169	Mymensingh (10609)	2005	5	30.42
1170	Mymensingh (10609)	2005	6	32.37
1171	Mymensingh (10609)	2005	7	31.10
1172	Mymensingh (10609)	2005	8	31.55
1173	Mymensingh (10609)	2005	9	32.42
1174	Mymensingh (10609)	2005	10	30.28
1175	Mymensingh (10609)	2005	11	29.13
1176	Mymensingh (10609)	2005	12	27.03
1177	Mymensingh (10609)	2006	1	23.93
1178	Mymensingh (10609)	2006	2	28.92
1179	Mymensingh (10609)	2006	3	31.28
1180	Mymensingh (10609)	2006	4	31.31
1181	Mymensingh (10609)	2006	5	32.05
1182	Mymensingh (10609)	2006	6	31.14
1183	Mymensingh (10609)	2006	7	32.03
1184	Mymensingh (10609)	2006	8	32.45
1185	Mymensingh (10609)	2006	9	31.56
1186	Mymensingh (10609)	2006	10	32.10
1187	Mymensingh (10609)	2006	11	28.88
1188	Mymensingh (10609)	2006	12	26.24
1189	Mymensingh (10609)	2007	1	23.64
1190	Mymensingh (10609)	2007	2	25.44
1191	Mymensingh (10609)	2007	3	29.13
1192	Mymensingh (10609)	2007	4	30.44
1193	Mymensingh (10609)	2007	5	33.38
1194	Mymensingh (10609)	2007	6	31.45
1195	Mymensingh (10609)	2007	7	30.74
1196	Mymensingh (10609)	2007	8	31.88
1197	Mymensingh (10609)	2007	9	31.56
1198	Mymensingh (10609)	2007	10	31.55
1199	Mymensingh (10609)	2007	11	29.72
1200	Mymensingh (10609)	2007	12	25.99
1201	Mymensingh (10609)	2008	1	23.47
1202	Mymensingh (10609)	2008	2	24.92
1203	Mymensingh (10609)	2008	3	29.43
1204	Mymensingh (10609)	2008	4	32.58
1205	Mymensingh (10609)	2008	5	32.97
1206	Mymensingh (10609)	2008	6	31.04
1207	Mymensingh (10609)	2008	7	31.06
1208	Mymensingh (10609)	2008	8	31.08
1209	Mymensingh (10609)	2008	9	32.59
1210	Mymensingh (10609)	2008	10	31.18
1211	Mymensingh (10609)	2008	11	29.64
1212	Mymensingh (10609)	2008	12	25.51
1213	Mymensingh (10609)	2009	1	24.86
1214	Mymensingh (10609)	2009	2	28.78
1215	Mymensingh (10609)	2009	3	30.94
1216	Mymensingh (10609)	2009	4	32.96
1217	Mymensingh (10609)	2009	5	32.20
1218	Mymensingh (10609)	2009	6	32.85
1219	Mymensingh (10609)	2009	7	31.87
1220	Mymensingh (10609)	2009	8	31.75
1221	Mymensingh (10609)	2009	9	32.40
1222	Mymensingh (10609)	2009	10	32.09
1223	Mymensingh (10609)	2009	11	29.56
1224	Mymensingh (10609)	2009	12	25.44
1225	Mymensingh (10609)	2010	1	24.00
1226	Mymensingh (10609)	2010	2	27.71
1227	Mymensingh (10609)	2010	3	32.00
1228	Mymensingh (10609)	2010	4	32.29
1229	Mymensingh (10609)	2010	5	32.45
1230	Mymensingh (10609)	2010	6	31.49
1231	Mymensingh (10609)	2010	7	32.35
1232	Mymensingh (10609)	2010	8	32.23
1233	Mymensingh (10609)	2010	9	31.44
1234	Mymensingh (10609)	2010	10	32.05
1235	Mymensingh (10609)	2010	11	29.66
1236	Mymensingh (10609)	2010	12	25.85
1237	Mymensingh (10609)	2011	1	22.25
1238	Mymensingh (10609)	2011	2	27.32
1239	Mymensingh (10609)	2011	3	29.96
1240	Mymensingh (10609)	2011	4	31.94
1241	Mymensingh (10609)	2011	5	31.71
1242	Mymensingh (10609)	2011	6	32.10
1243	Mymensingh (10609)	2011	7	31.69
1244	Mymensingh (10609)	2011	8	31.32
1245	Mymensingh (10609)	2011	9	32.20
1246	Mymensingh (10609)	2011	10	32.35
1247	Mymensingh (10609)	2011	11	28.72
1248	Mymensingh (10609)	2011	12	24.51
1249	Mymensingh (10609)	2012	1	23.16
1250	Mymensingh (10609)	2012	2	27.40
1251	Mymensingh (10609)	2012	3	31.37
1252	Mymensingh (10609)	2012	4	31.09
1253	Mymensingh (10609)	2012	5	33.43
1254	Mymensingh (10609)	2012	6	31.40
1255	Mymensingh (10609)	2012	7	31.55
1256	Mymensingh (10609)	2012	8	32.15
1257	Mymensingh (10609)	2012	9	32.01
1258	Mymensingh (10609)	2012	10	31.71
1259	Mymensingh (10609)	2012	11	28.37
1260	Mymensingh (10609)	2012	12	22.89
1261	Mymensingh (10609)	2013	1	23.85
1262	Mymensingh (10609)	2013	2	28.33
1263	Mymensingh (10609)	2013	3	31.83
1264	Mymensingh (10609)	2013	4	32.48
1265	Mymensingh (10609)	2013	5	30.50
1266	Mymensingh (10609)	2013	6	33.06
1267	Mymensingh (10609)	2013	7	32.29
1268	Mymensingh (10609)	2013	8	31.70
1269	Mymensingh (10609)	2013	9	32.39
1270	Mymensingh (10609)	2013	10	30.49
1271	Mymensingh (10609)	2013	11	29.60
1272	Mymensingh (10609)	2013	12	25.07
1273	Mymensingh (10609)	2014	1	24.28
1274	Mymensingh (10609)	2014	2	25.60
